Phylum,Genus,Sample_ID,Abundance,Group
Outros,Outros,A100,871,TEA
Outros,Outros,A100,6,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,114,TEA
Outros,Outros,A100,10,TEA
Outros,Outros,A100,2,TEA
Outros,Outros,A100,4,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,41,TEA
Outros,Outros,A100,58,TEA
Outros,Outros,A100,13,TEA
Outros,Outros,A100,32,TEA
Outros,Outros,A100,2,TEA
Outros,Outros,A100,161,TEA
Outros,Outros,A100,7,TEA
Outros,Outros,A100,7,TEA
Outros,Outros,A100,2365,TEA
Outros,Outros,A100,107,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,3,TEA
Outros,Outros,A100,98,TEA
Outros,Outros,A100,9,TEA
Outros,Outros,A100,10,TEA
Outros,Outros,A100,59,TEA
Outros,Outros,A100,103,TEA
Outros,Outros,A100,166,TEA
Outros,Outros,A100,21,TEA
Outros,Outros,A100,22,TEA
Outros,Outros,A100,4,TEA
Outros,Outros,A100,10,TEA
Outros,Outros,A100,82,TEA
Outros,Outros,A100,374,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,2,TEA
Outros,Outros,A100,27,TEA
Outros,Outros,A100,133,TEA
Outros,Outros,A100,9,TEA
Outros,Outros,A100,2,TEA
Outros,Outros,A100,4,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,17,TEA
Outros,Outros,A100,2,TEA
Outros,Outros,A100,60,TEA
Outros,Outros,A100,5,TEA
Outros,Outros,A100,23,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,2,TEA
Outros,Outros,A100,2,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,3,TEA
Outros,Outros,A100,2,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,6,TEA
Outros,Outros,A100,4,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,11,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,29,TEA
Outros,Outros,A100,2,TEA
Outros,Outros,A100,31,TEA
Outros,Outros,A100,139,TEA
Outros,Outros,A100,6,TEA
Outros,Outros,A100,9,TEA
Outros,Outros,A100,2,TEA
Outros,Outros,A100,3,TEA
Outros,Outros,A100,933,TEA
Outros,Outros,A100,16,TEA
Outros,Outros,A100,3,TEA
Outros,Outros,A100,3,TEA
Outros,Outros,A100,36,TEA
Outros,Outros,A100,63,TEA
Outros,Outros,A100,257,TEA
Outros,Outros,A100,425,TEA
Outros,Outros,A100,15,TEA
Outros,Outros,A100,186,TEA
Outros,Outros,A100,63,TEA
Outros,Outros,A100,81,TEA
Outros,Outros,A100,2,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,7,TEA
Outros,Outros,A100,104,TEA
Outros,Outros,A100,708,TEA
Outros,Outros,A100,32,TEA
Outros,Outros,A100,26,TEA
Outros,Outros,A100,23,TEA
Outros,Outros,A100,53,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,2,TEA
Outros,Outros,A100,2,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,6,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,2,TEA
Outros,Outros,A100,108,TEA
Outros,Outros,A100,7,TEA
Outros,Outros,A100,3,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,128,TEA
Outros,Outros,A100,6,TEA
Outros,Outros,A100,51,TEA
Outros,Outros,A100,13,TEA
Outros,Outros,A100,63,TEA
Outros,Outros,A100,91,TEA
Outros,Outros,A100,28,TEA
Outros,Outros,A100,1628,TEA
Outros,Outros,A100,46,TEA
Outros,Outros,A100,33,TEA
Outros,Outros,A100,32,TEA
Outros,Outros,A100,125,TEA
Outros,Outros,A100,149,TEA
Outros,Outros,A100,10,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,12,TEA
Outros,Outros,A100,322,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,8,TEA
Outros,Outros,A100,8,TEA
Outros,Outros,A100,36,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,4,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,2616,TEA
Outros,Outros,A100,40,TEA
Outros,Outros,A100,7,TEA
Outros,Outros,A100,200,TEA
Outros,Outros,A100,9,TEA
Outros,Outros,A100,222,TEA
Outros,Outros,A100,848,TEA
Outros,Outros,A100,112,TEA
Outros,Outros,A100,3,TEA
Outros,Outros,A100,280,TEA
Outros,Outros,A100,3,TEA
Outros,Outros,A100,5,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,31,TEA
Outros,Outros,A100,32,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,4,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,170,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,4,TEA
Outros,Outros,A100,6,TEA
Outros,Outros,A100,4,TEA
Outros,Outros,A100,13,TEA
Outros,Outros,A100,102,TEA
Outros,Outros,A100,48,TEA
Outros,Outros,A100,13,TEA
Outros,Outros,A100,3,TEA
Outros,Outros,A100,68,TEA
Outros,Outros,A100,4,TEA
Outros,Outros,A100,17,TEA
Outros,Outros,A100,2,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,3,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,23,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,137,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,131,TEA
Outros,Outros,A100,37,TEA
Outros,Outros,A100,25,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,4,TEA
Outros,Outros,A100,3,TEA
Outros,Outros,A100,13,TEA
Outros,Outros,A100,4,TEA
Outros,Outros,A100,19,TEA
Outros,Outros,A100,2,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,199,TEA
Outros,Outros,A100,3,TEA
Outros,Outros,A100,6,TEA
Outros,Outros,A100,34,TEA
Outros,Outros,A100,215,TEA
Outros,Outros,A100,16,TEA
Outros,Outros,A100,51,TEA
Outros,Outros,A100,3,TEA
Outros,Outros,A100,5,TEA
Outros,Outros,A100,10,TEA
Outros,Outros,A100,19,TEA
Outros,Outros,A100,3,TEA
Outros,Outros,A100,7,TEA
Outros,Outros,A100,11,TEA
Outros,Outros,A100,3,TEA
Outros,Outros,A100,8,TEA
Outros,Outros,A100,21,TEA
Outros,Outros,A100,5,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,32,TEA
Outros,Outros,A100,5,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,313,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,1056,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,9,TEA
Outros,Outros,A100,2,TEA
Outros,Outros,A100,69,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,3,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,2,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,13,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,16,TEA
Outros,Outros,A100,12,TEA
Outros,Outros,A100,145,TEA
Outros,Outros,A100,170,TEA
Outros,Outros,A100,3,TEA
Outros,Outros,A100,5,TEA
Outros,Outros,A100,2,TEA
Outros,Outros,A100,3,TEA
Outros,Outros,A100,114,TEA
Outros,Outros,A100,7,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,316,TEA
Outros,Outros,A100,3,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,21,TEA
Outros,Outros,A100,11,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,3,TEA
Outros,Outros,A100,20,TEA
Outros,Outros,A100,4,TEA
Outros,Outros,A100,147,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,2,TEA
Outros,Outros,A100,5,TEA
Outros,Outros,A100,6,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,10,TEA
Outros,Outros,A100,2,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,18,TEA
Outros,Outros,A100,4,TEA
Outros,Outros,A100,7,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,18,TEA
Outros,Outros,A100,1359,TEA
Outros,Outros,A100,230,TEA
Outros,Outros,A100,15,TEA
Outros,Outros,A100,34,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,9,TEA
Outros,Outros,A100,16,TEA
Outros,Outros,A100,56,TEA
Outros,Outros,A100,17,TEA
Outros,Outros,A100,78,TEA
Outros,Outros,A100,5,TEA
Outros,Outros,A100,44,TEA
Outros,Outros,A100,5,TEA
Outros,Outros,A100,12,TEA
Outros,Outros,A100,37,TEA
Outros,Outros,A100,80,TEA
Outros,Outros,A100,11,TEA
Outros,Outros,A100,5,TEA
Outros,Outros,A100,9,TEA
Outros,Outros,A100,172,TEA
Outros,Outros,A100,3,TEA
Outros,Outros,A100,284,TEA
Outros,Outros,A100,12,TEA
Outros,Outros,A100,87,TEA
Outros,Outros,A100,203,TEA
Outros,Outros,A100,228,TEA
Outros,Outros,A100,46,TEA
Outros,Outros,A100,6,TEA
Outros,Outros,A100,66,TEA
Outros,Outros,A100,11,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,2,TEA
Outros,Outros,A100,2,TEA
Outros,Outros,A100,166,TEA
Outros,Outros,A100,17,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,18,TEA
Outros,Outros,A100,67,TEA
Outros,Outros,A100,2,TEA
Outros,Outros,A100,51,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,3,TEA
Outros,Outros,A100,6,TEA
Outros,Outros,A100,3,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,2,TEA
Outros,Outros,A100,6,TEA
Outros,Outros,A100,8,TEA
Outros,Outros,A100,66,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,10,TEA
Outros,Outros,A100,281,TEA
Outros,Outros,A100,16,TEA
Outros,Outros,A100,9,TEA
Outros,Outros,A100,303,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,18,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,101,TEA
Outros,Outros,A100,174,TEA
Outros,Outros,A100,273,TEA
Outros,Outros,A100,7,TEA
Outros,Outros,A100,40,TEA
Outros,Outros,A100,457,TEA
Outros,Outros,A100,41,TEA
Outros,Outros,A100,2,TEA
Outros,Outros,A100,56,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,2,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,174,TEA
Outros,Outros,A100,15,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,9,TEA
Outros,Outros,A100,3,TEA
Outros,Outros,A100,7,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,2,TEA
Outros,Outros,A100,6,TEA
Outros,Outros,A100,2,TEA
Outros,Outros,A100,35,TEA
Outros,Outros,A100,3,TEA
Outros,Outros,A100,34,TEA
Outros,Outros,A100,78,TEA
Outros,Outros,A100,95,TEA
Outros,Outros,A100,5,TEA
Outros,Outros,A100,105,TEA
Outros,Outros,A100,5,TEA
Outros,Outros,A100,13,TEA
Outros,Outros,A100,20,TEA
Outros,Outros,A100,538,TEA
Outros,Outros,A100,8,TEA
Outros,Outros,A100,8,TEA
Outros,Outros,A100,5,TEA
Outros,Outros,A100,218,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,26,TEA
Outros,Outros,A100,2,TEA
Outros,Outros,A100,3,TEA
Outros,Outros,A100,5,TEA
Outros,Outros,A100,2,TEA
Outros,Outros,A100,22,TEA
Outros,Outros,A100,55,TEA
Outros,Outros,A100,263,TEA
Outros,Outros,A100,2,TEA
Outros,Outros,A100,31,TEA
Outros,Outros,A100,6,TEA
Outros,Outros,A100,21,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,1,TEA
Outros,Outros,A100,238,TEA
Outros,Outros,A100,3,TEA
Outros,Outros,A100,54,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,142,TEA
Outros,Outros,A101,17,TEA
Outros,Outros,A101,2,TEA
Outros,Outros,A101,4,TEA
Outros,Outros,A101,6,TEA
Outros,Outros,A101,2,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,91,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,142,TEA
Outros,Outros,A101,240,TEA
Outros,Outros,A101,84,TEA
Outros,Outros,A101,5,TEA
Outros,Outros,A101,5,TEA
Outros,Outros,A101,98,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,2,TEA
Outros,Outros,A101,25,TEA
Outros,Outros,A101,49,TEA
Outros,Outros,A101,369,TEA
Outros,Outros,A101,133,TEA
Outros,Outros,A101,29,TEA
Outros,Outros,A101,4,TEA
Outros,Outros,A101,4,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,25,TEA
Outros,Outros,A101,141,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,12,TEA
Outros,Outros,A101,5,TEA
Outros,Outros,A101,2,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,9,TEA
Outros,Outros,A101,439,TEA
Outros,Outros,A101,39,TEA
Outros,Outros,A101,842,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,5,TEA
Outros,Outros,A101,5,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,14,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,50,TEA
Outros,Outros,A101,83,TEA
Outros,Outros,A101,13,TEA
Outros,Outros,A101,46,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,2,TEA
Outros,Outros,A101,355,TEA
Outros,Outros,A101,10,TEA
Outros,Outros,A101,4,TEA
Outros,Outros,A101,2076,TEA
Outros,Outros,A101,23,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,2,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,7,TEA
Outros,Outros,A101,4,TEA
Outros,Outros,A101,3,TEA
Outros,Outros,A101,19,TEA
Outros,Outros,A101,142,TEA
Outros,Outros,A101,87,TEA
Outros,Outros,A101,40,TEA
Outros,Outros,A101,9,TEA
Outros,Outros,A101,6,TEA
Outros,Outros,A101,4,TEA
Outros,Outros,A101,5,TEA
Outros,Outros,A101,116,TEA
Outros,Outros,A101,4,TEA
Outros,Outros,A101,4,TEA
Outros,Outros,A101,3,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,9,TEA
Outros,Outros,A101,3,TEA
Outros,Outros,A101,20,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,7,TEA
Outros,Outros,A101,11,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,3,TEA
Outros,Outros,A101,86,TEA
Outros,Outros,A101,16,TEA
Outros,Outros,A101,16,TEA
Outros,Outros,A101,6,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,5,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,4,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,3,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,4,TEA
Outros,Outros,A101,7,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,5,TEA
Outros,Outros,A101,10,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,27,TEA
Outros,Outros,A101,4,TEA
Outros,Outros,A101,53,TEA
Outros,Outros,A101,35,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,4,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,2,TEA
Outros,Outros,A101,4,TEA
Outros,Outros,A101,1088,TEA
Outros,Outros,A101,10,TEA
Outros,Outros,A101,34,TEA
Outros,Outros,A101,17,TEA
Outros,Outros,A101,1967,TEA
Outros,Outros,A101,22,TEA
Outros,Outros,A101,144,TEA
Outros,Outros,A101,109,TEA
Outros,Outros,A101,93,TEA
Outros,Outros,A101,3,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,2,TEA
Outros,Outros,A101,105,TEA
Outros,Outros,A101,731,TEA
Outros,Outros,A101,25,TEA
Outros,Outros,A101,6,TEA
Outros,Outros,A101,10,TEA
Outros,Outros,A101,7,TEA
Outros,Outros,A101,42,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,4,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,3,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,2,TEA
Outros,Outros,A101,4,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,9,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,105,TEA
Outros,Outros,A101,22,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,7,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,412,TEA
Outros,Outros,A101,5,TEA
Outros,Outros,A101,218,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,11,TEA
Outros,Outros,A101,97,TEA
Outros,Outros,A101,42,TEA
Outros,Outros,A101,19,TEA
Outros,Outros,A101,87,TEA
Outros,Outros,A101,108,TEA
Outros,Outros,A101,111,TEA
Outros,Outros,A101,56,TEA
Outros,Outros,A101,104,TEA
Outros,Outros,A101,918,TEA
Outros,Outros,A101,2,TEA
Outros,Outros,A101,16,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,13,TEA
Outros,Outros,A101,236,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,2,TEA
Outros,Outros,A101,75,TEA
Outros,Outros,A101,4,TEA
Outros,Outros,A101,5839,TEA
Outros,Outros,A101,68,TEA
Outros,Outros,A101,173,TEA
Outros,Outros,A101,8,TEA
Outros,Outros,A101,209,TEA
Outros,Outros,A101,1263,TEA
Outros,Outros,A101,258,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,114,TEA
Outros,Outros,A101,11,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,51,TEA
Outros,Outros,A101,15,TEA
Outros,Outros,A101,3,TEA
Outros,Outros,A101,9,TEA
Outros,Outros,A101,4,TEA
Outros,Outros,A101,141,TEA
Outros,Outros,A101,2,TEA
Outros,Outros,A101,8,TEA
Outros,Outros,A101,6,TEA
Outros,Outros,A101,10,TEA
Outros,Outros,A101,2,TEA
Outros,Outros,A101,110,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,3,TEA
Outros,Outros,A101,4,TEA
Outros,Outros,A101,13,TEA
Outros,Outros,A101,24,TEA
Outros,Outros,A101,5,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,3,TEA
Outros,Outros,A101,7,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,29,TEA
Outros,Outros,A101,140,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,40,TEA
Outros,Outros,A101,13,TEA
Outros,Outros,A101,28,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,10,TEA
Outros,Outros,A101,5,TEA
Outros,Outros,A101,3,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,107,TEA
Outros,Outros,A101,7,TEA
Outros,Outros,A101,2,TEA
Outros,Outros,A101,84,TEA
Outros,Outros,A101,475,TEA
Outros,Outros,A101,17,TEA
Outros,Outros,A101,24,TEA
Outros,Outros,A101,5,TEA
Outros,Outros,A101,33,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,2,TEA
Outros,Outros,A101,41,TEA
Outros,Outros,A101,17,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,8,TEA
Outros,Outros,A101,6,TEA
Outros,Outros,A101,3,TEA
Outros,Outros,A101,20,TEA
Outros,Outros,A101,17,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,2,TEA
Outros,Outros,A101,7,TEA
Outros,Outros,A101,4,TEA
Outros,Outros,A101,14,TEA
Outros,Outros,A101,6,TEA
Outros,Outros,A101,622,TEA
Outros,Outros,A101,6,TEA
Outros,Outros,A101,5,TEA
Outros,Outros,A101,33,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,74,TEA
Outros,Outros,A101,4,TEA
Outros,Outros,A101,2,TEA
Outros,Outros,A101,21,TEA
Outros,Outros,A101,3,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,2,TEA
Outros,Outros,A101,59,TEA
Outros,Outros,A101,210,TEA
Outros,Outros,A101,3,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,157,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,238,TEA
Outros,Outros,A101,2,TEA
Outros,Outros,A101,4,TEA
Outros,Outros,A101,16,TEA
Outros,Outros,A101,23,TEA
Outros,Outros,A101,5,TEA
Outros,Outros,A101,95,TEA
Outros,Outros,A101,8,TEA
Outros,Outros,A101,2,TEA
Outros,Outros,A101,2,TEA
Outros,Outros,A101,16,TEA
Outros,Outros,A101,3,TEA
Outros,Outros,A101,2,TEA
Outros,Outros,A101,12,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,4,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,2,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,2,TEA
Outros,Outros,A101,7,TEA
Outros,Outros,A101,199,TEA
Outros,Outros,A101,316,TEA
Outros,Outros,A101,6,TEA
Outros,Outros,A101,21,TEA
Outros,Outros,A101,3,TEA
Outros,Outros,A101,27,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,16,TEA
Outros,Outros,A101,47,TEA
Outros,Outros,A101,61,TEA
Outros,Outros,A101,5,TEA
Outros,Outros,A101,19,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,4,TEA
Outros,Outros,A101,26,TEA
Outros,Outros,A101,6,TEA
Outros,Outros,A101,2,TEA
Outros,Outros,A101,53,TEA
Outros,Outros,A101,90,TEA
Outros,Outros,A101,7,TEA
Outros,Outros,A101,19,TEA
Outros,Outros,A101,226,TEA
Outros,Outros,A101,121,TEA
Outros,Outros,A101,4,TEA
Outros,Outros,A101,122,TEA
Outros,Outros,A101,5,TEA
Outros,Outros,A101,2,TEA
Outros,Outros,A101,4,TEA
Outros,Outros,A101,309,TEA
Outros,Outros,A101,67,TEA
Outros,Outros,A101,7,TEA
Outros,Outros,A101,169,TEA
Outros,Outros,A101,3,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,172,TEA
Outros,Outros,A101,4,TEA
Outros,Outros,A101,11,TEA
Outros,Outros,A101,14,TEA
Outros,Outros,A101,56,TEA
Outros,Outros,A101,35,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,5,TEA
Outros,Outros,A101,66,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,12,TEA
Outros,Outros,A101,4,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,4,TEA
Outros,Outros,A101,6,TEA
Outros,Outros,A101,11,TEA
Outros,Outros,A101,40,TEA
Outros,Outros,A101,17,TEA
Outros,Outros,A101,356,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,21,TEA
Outros,Outros,A101,7,TEA
Outros,Outros,A101,2,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,19,TEA
Outros,Outros,A101,5,TEA
Outros,Outros,A101,80,TEA
Outros,Outros,A101,234,TEA
Outros,Outros,A101,227,TEA
Outros,Outros,A101,11,TEA
Outros,Outros,A101,32,TEA
Outros,Outros,A101,549,TEA
Outros,Outros,A101,2,TEA
Outros,Outros,A101,43,TEA
Outros,Outros,A101,56,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,8,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,120,TEA
Outros,Outros,A101,10,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,8,TEA
Outros,Outros,A101,25,TEA
Outros,Outros,A101,4,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,10,TEA
Outros,Outros,A101,37,TEA
Outros,Outros,A101,5,TEA
Outros,Outros,A101,7,TEA
Outros,Outros,A101,68,TEA
Outros,Outros,A101,90,TEA
Outros,Outros,A101,6,TEA
Outros,Outros,A101,91,TEA
Outros,Outros,A101,4,TEA
Outros,Outros,A101,51,TEA
Outros,Outros,A101,376,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,36,TEA
Outros,Outros,A101,6,TEA
Outros,Outros,A101,13,TEA
Outros,Outros,A101,755,TEA
Outros,Outros,A101,2,TEA
Outros,Outros,A101,40,TEA
Outros,Outros,A101,17,TEA
Outros,Outros,A101,3,TEA
Outros,Outros,A101,7,TEA
Outros,Outros,A101,4,TEA
Outros,Outros,A101,24,TEA
Outros,Outros,A101,35,TEA
Outros,Outros,A101,635,TEA
Outros,Outros,A101,30,TEA
Outros,Outros,A101,11,TEA
Outros,Outros,A101,4,TEA
Outros,Outros,A101,16,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,242,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A101,6,TEA
Outros,Outros,A101,50,TEA
Outros,Outros,A101,1,TEA
Outros,Outros,A102,1,TEA
Outros,Outros,A102,9,TEA
Outros,Outros,A102,3,TEA
Outros,Outros,A102,12,TEA
Outros,Outros,A102,1,TEA
Outros,Outros,A102,3,TEA
Outros,Outros,A102,26,TEA
Outros,Outros,A102,1,TEA
Outros,Outros,A102,31,TEA
Outros,Outros,A102,36,TEA
Outros,Outros,A102,6,TEA
Outros,Outros,A102,48,TEA
Outros,Outros,A102,284,TEA
Outros,Outros,A102,895,TEA
Outros,Outros,A102,2,TEA
Outros,Outros,A102,8,TEA
Outros,Outros,A102,20,TEA
Outros,Outros,A102,30,TEA
Outros,Outros,A102,73,TEA
Outros,Outros,A102,68,TEA
Outros,Outros,A102,20,TEA
Outros,Outros,A102,4,TEA
Outros,Outros,A102,31,TEA
